ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000028809,7969.313012818816,-0.14386064719510205,0.03297503827223519,-4.362713577689217,1.2845907673073873e-05,5.988900985542146e-05
ENSMUSG00000083678,30.433620209974094,0.20863909464666336,0.22772277761092385,0.9161977419893149,0.35956318961103084,0.5055432637407388
ENSMUSG00000028676,3604.4946013352815,-0.03898472468936419,0.03277931431785961,-1.189308730235507,0.23431820116376745,0.36286826470149025
ENSMUSG00000028675,1337.049462797172,-0.10862846166019077,0.03858994073177182,-2.8149424331910136,0.004878597212947102,0.013110585126968208
ENSMUSG00000028673,1417.091046531322,-0.05450101244654952,0.03672095791615913,-1.4841936468810428,0.13775755475626952,0.2337830673662432
ENSMUSG00000028672,908.5239677111093,-0.02720907237608913,0.043812247546820164,-0.6210380407216505,0.53457459421825,0.6795588088575244
ENSMUSG00000028671,879.7304669185004,-0.593368950143852,0.06540820390858097,-9.071781744277606,1.1708645031311742e-19,2.8913733498700393e-18
ENSMUSG00000028670,1376.2561576244716,-0.2941627580105027,0.043759789719038565,-6.722215986392671,1.7898137589347253e-11,1.9362404728042303e-10
ENSMUSG00000028669,1369.4838472713316,-0.090547589655862,0.03775132878211949,-2.398527219490851,0.016461152999619155,0.037916535180566396
ENSMUSG00000028668,2662.857780660932,-0.09344070353810947,0.03001422068816029,-3.113214382906468,0.0018506153655498917,0.005549463841298185
ENSMUSG00000059291,12348.240748104816,-0.041657316056743394,0.04732291928126234,-0.8802778165301763,0.37870882697340136,0.5251203645443682
ENSMUSG00000007872,598.9756102127798,0.3949874741550943,0.06854411875977368,5.762529029505878,8.286278486521287e-09,6.301268466055932e-08
ENSMUSG00000018983,1109.6401004295813,-0.21684105695208789,0.0453212989488381,-4.784528731113234,1.7138898158276963e-06,9.256197046299734e-06
ENSMUSG00000036995,159.7587184864983,-0.4793730540676001,0.10478513616217568,-4.574819212198911,4.766313837572047e-06,2.3963585794152695e-05
ENSMUSG00000001604,66.84134673610266,0.031981317169547115,0.14643135547379216,0.2184048427747501,0.8271136926275743,0.911885607329911
ENSMUSG00000051351,373.5463391553523,0.038220838226347434,0.0634256139751392,0.6026088804016745,0.5467689112960776,0.6904136844507432
ENSMUSG00000066037,3819.738783936959,0.0879722880087865,0.029082522023145034,3.02491950109329,0.0024869931086209784,0.007222252790192275
ENSMUSG00000066178,17.78423768399669,0.2656641764397527,0.29954560880502945,0.8868905723557786,0.37513781786914746,0.5217734381885833
ENSMUSG00000001089,5153.833178964646,0.10355414742696416,0.030799354047578564,3.362218157789759,0.0007731901156808218,0.0025308848353327506
ENSMUSG00000036940,5262.594602572877,-0.07457414546887112,0.029204696423140036,-2.553498395887556,0.0106646769883438,0.025945375674910818
ENSMUSG00000028664,9.941962737191389,1.3298333150748831,0.3637019045556201,3.656382599095009,0.0002557994818766557,0.0009303433146474151
ENSMUSG00000028661,225.87006542618465,-0.3734969299358739,0.09301891288560395,-4.015279456073691,5.937539885715529e-05,0.00024480529493405885
ENSMUSG00000060862,885.6358051532175,-0.002505898863926622,0.0512932969090414,-0.04885431459729215,0.961035397026144,0.9824026727297898
ENSMUSG00000006699,10878.44032877976,-0.178278093930611,0.024954123639850147,-7.144233814964043,9.049924380651141e-13,1.1263650317752537e-11
ENSMUSG00000101493,11.816010649901274,0.5422820366527648,0.401234836135439,1.351532787820334,0.1765248241893994,0.28742864255536293
ENSMUSG00000028763,17084.062581701863,0.21707069294528503,0.12293121765899923,1.7657898219752506,0.07743111669495877,0.14484137018809404
ENSMUSG00000043411,2921.914292874518,0.0002111096866579534,0.04229187865712605,0.004991731116262012,0.9960171913508546,0.9985214525713039
ENSMUSG00000041351,1465.7949733692367,-0.07162758268659204,0.03965524982820164,-1.8062572546359958,0.07087816537753618,0.13405468436831167
ENSMUSG00000028766,123.64719279625825,-0.35352310564299744,0.11557109038686456,-3.058923338523574,0.002221339851157532,0.006532225352330913
ENSMUSG00000057530,6538.137246368272,-0.09067736673862042,0.0259872651403343,-3.489300095602671,0.0004842871316234825,0.0016566552269093745
ENSMUSG00000028760,8018.404287260131,-0.05227366947091469,0.02965967151939266,-1.7624493729384734,0.07799340300654206,0.14563978541381942
ENSMUSG00000028759,7498.3279436602,-0.05050316268675848,0.020731910353006762,-2.4360110489979028,0.014850230914973365,0.03455330073224284
ENSMUSG00000045349,692.5770991016324,-0.4188932928827423,0.062377832681949325,-6.7154191621017985,1.8752636663590812e-11,2.0224197735108703e-10
ENSMUSG00000028758,30.41407918981096,-0.7294826660756186,0.2404610994629614,-3.0336826526403784,0.0024158841600580216,0.007036218567437168
ENSMUSG00000028757,6539.760472039504,-0.06227817975223079,0.023519953205128848,-2.6478870603641416,0.008099657947953361,0.020383312772514248
ENSMUSG00000028756,1474.8560621628733,-0.18372294941038872,0.03569647165100618,-5.146809780154003,2.6495375548254987e-07,1.6292382931718432e-06
ENSMUSG00000028755,819.7456853720236,-0.36990725356232,0.045243841060061456,-8.175858744425922,2.9376599457522564e-16,5.204014329756564e-15
ENSMUSG00000041241,722.2281996950069,-0.015346597624810207,0.0542952953883764,-0.28265059642894264,0.7774446907700404,0.878202806894311
ENSMUSG00000028753,173.2507310740746,0.5733947915473309,0.09022483947532063,6.355176632973369,2.081872597391909e-10,1.968764092946327e-09
ENSMUSG00000041202,10.271970588345823,0.06371738598813152,0.40979815743360287,0.15548480351197105,0.8764391332875401,0.9404982545842571
ENSMUSG00000041193,62.27535607169629,-0.17624896453205782,0.16122645787368822,-1.0931764355335456,0.274316341172811,0.41063569362318975
ENSMUSG00000028751,14.613354831846166,0.717834462685067,0.2903704475883967,2.472133333976897,0.013430941266765386,0.031657145936389866
ENSMUSG00000041161,574.579119734458,-0.18172327225842322,0.0694656263408117,-2.6160171847706946,0.008896208007832482,0.022136781079842374
ENSMUSG00000041143,205.24932315373658,0.04870680347488094,0.08931165098363861,0.5453577773834206,0.585507473805861,0.7257571799737956
ENSMUSG00000041120,176.15409357488002,-0.16256420538587632,0.10493808517016842,-1.5491440035546764,0.12134710689329575,0.2107702886849254
ENSMUSG00000050608,1611.7259541265296,-0.01353696049003558,0.03991636004013612,-0.33913313930488875,0.7345094345895875,0.8476088480233376
ENSMUSG00000028745,7450.116897078412,-0.07971520384094741,0.021045864542956018,-3.7876896754820093,0.00015205459787057858,0.0005798818866131179
ENSMUSG00000028744,222.2398572951595,-0.21727241414725817,0.08687500621956434,-2.5009772499829555,0.012385113409803252,0.02953031902572843
ENSMUSG00000028743,588.8474699570467,-0.14218367596910386,0.06185861092842424,-2.2985268151854017,0.021531823494673166,0.04804442799888998
ENSMUSG00000028741,3141.4470731016463,0.08029762136107765,0.029718168158442294,2.7019707585262727,0.006892982425860787,0.01763558765627974
ENSMUSG00000078517,1797.5426434089559,-0.15551884605139443,0.033117394794482335,-4.695986716844807,2.6532278364946914e-06,1.3930941198604921e-05
ENSMUSG00000066036,10862.647854653442,0.5056259052148074,0.18532162430250768,2.728369703847699,0.0063648229307220515,0.01648329301334124
ENSMUSG00000041025,3719.503769038307,-0.0827666138832911,0.024950176251899745,-3.3172757197251905,0.0009089986346554594,0.002930812898864903
ENSMUSG00000028737,233.86081625157678,-0.40975777916434253,0.0820891559999631,-4.991618858458318,5.987531891309403e-07,3.485536578293691e-06
ENSMUSG00000078234,9.04071166289687,4.058430209000668,0.8143830317825675,4.983441514145189,6.246319991623416e-07,3.6265417481205715e-06
ENSMUSG00000040964,1714.1685661840295,0.002300876741186766,0.031365297334588225,0.07335740250258888,0.9415217141028065,0.9741393884088331
ENSMUSG00000040945,13653.799721148049,0.05744571041860716,0.028683383360725918,2.002752244955294,0.04520388798803827,0.09135551509670486
ENSMUSG00000025330,23.847278383167545,-0.4742432144049353,0.2655435028584498,-1.7859341663416053,0.07410991816037864,0.13944996312972702
ENSMUSG00000025328,496.4601670684671,-0.6792211337040754,0.06585074734936402,-10.314554671650743,6.0561413081725045e-25,2.105638981699679e-23
ENSMUSG00000025329,29.09963041698305,-0.27118569263846776,0.21882724088207633,-1.2392684363488677,0.215246103677028,0.33887078070441773
ENSMUSG00000028927,25.37063807729794,0.4898060368425827,0.27680603136613247,1.7694919233703916,0.07681181743357152,0.14383692018609714
ENSMUSG00000009863,2423.3776925430534,0.03944358853101606,0.030781525446607016,1.2814046074303262,0.20005158666527179,0.3190972119722099
ENSMUSG00000036622,992.3802523387571,-0.1326723376407193,0.05049446729080039,-2.6274628639342223,0.008602423097548936,0.021497598361244676
ENSMUSG00000040860,791.2864351837032,-0.015902922106206138,0.054147677229539865,-0.293695370141019,0.7689906924674417,0.8727622563268488
ENSMUSG00000028923,1480.1592918713493,-0.04610970108545994,0.03157789717669415,-1.4601890945256126,0.14423811167463163,0.243157168842881
ENSMUSG00000040842,3501.800987492767,-0.11853455543536673,0.03323771938939115,-3.5662662063751793,0.00036210355361302517,0.0012722778705000636
ENSMUSG00000028920,2004.7665472505278,0.20593819996416174,0.041141520016875176,5.005605040350751,5.568683544742225e-07,3.263458696220632e-06
ENSMUSG00000073733,31.10544620721521,0.924964882120134,0.23776721426567957,3.8902120503737074,0.0001001566618965127,0.000395560797775518
ENSMUSG00000028919,828.5944717293966,-0.17151666544322397,0.047629682183041755,-3.601045767722787,0.0003169397720510433,0.0011312224703670663
ENSMUSG00000085395,159.7948250388461,-0.23683782997231884,0.09709371495420858,-2.4392704520989485,0.014716949341998265,0.03428313349218496
ENSMUSG00000006445,6333.750383688232,0.08332115400726897,0.03921276041684282,2.124847960754136,0.03359930140073094,0.07085356603470373
ENSMUSG00000006218,136.17654392768168,-0.1667659587522539,0.12036577269665064,-1.3854931930902181,0.16590171246313035,0.273154462845703
ENSMUSG00000033770,65.6709308318015,0.14238932378136276,0.1563872943375275,0.9104916379846486,0.36256328966947715,0.5082751276791243
ENSMUSG00000006221,54.94559208483587,-0.6637661187498889,0.15460412181234406,-4.293327441525506,1.760151234487237e-05,7.982360092286862e-05
ENSMUSG00000006215,1219.6378722037045,-0.0816694961795684,0.038651737955482296,-2.112957928919844,0.03460436894439638,0.0726442272057417
ENSMUSG00000040761,4611.92176632031,0.13331853204034166,0.05353700904319844,2.490212554324213,0.012766671867237064,0.030321116854438817
ENSMUSG00000048406,44.97225547073834,-0.060680326963674286,0.19457386373704763,-0.3118626818537114,0.7551448845938251,0.8630844755881834
ENSMUSG00000006219,1570.6200681331554,0.13046108264983383,0.03846405437541237,3.39176628070777,0.0006944364863391405,0.0022968893940883894
ENSMUSG00000028917,2118.358189240508,0.05231108558459046,0.04704710722906359,1.111887396814804,0.2661865682230574,0.4006557897968634
ENSMUSG00000078515,2723.884434897665,0.22391872211634378,0.032740258467743324,6.839247232484593,7.961039125793105e-12,9.002544001716038e-11
ENSMUSG00000040697,1080.3020935064362,-0.048359514373373796,0.041421714973295706,-1.1674918434582162,0.24301180034893377,0.37310710606681563
ENSMUSG00000028914,1295.4099686732782,-0.35649742021557645,0.0421772216610724,-8.452368510195324,2.854519541624132e-17,5.659236827415673e-16
ENSMUSG00000040659,3492.985668314839,-0.28907739982284836,0.039544321416529984,-7.310212679538121,2.667198855803272e-13,3.5302498492009784e-12
ENSMUSG00000051435,18.202317531718652,0.277634382321042,0.26809604742649706,1.035578051172724,0.30039903606893215,0.4401590656395287
ENSMUSG00000040616,596.4103250058799,-0.28910946427091955,0.05593197452100349,-5.1689479362534145,2.3541546315003117e-07,1.4604535856404729e-06
ENSMUSG00000073728,11.569156559698362,-0.10442084909576602,0.36110639401414835,-0.28916920560447,0.7724518960237924,0.8752784881008956
ENSMUSG00000057637,3292.961519954899,0.15481081877789138,0.04295112105214896,3.6043487337601348,0.00031293664228969613,0.0011177908124924822
ENSMUSG00000082575,42.70006568321988,0.00018993530651220238,0.1797172519373308,0.0010568562809898448,0.9991567508473879,0.9995858497311532
ENSMUSG00000028583,370.14488812545864,-5.861652305454142,0.28929896711367464,-20.261573568463223,2.808422677694287e-91,1.2266663676916578e-88
ENSMUSG00000081792,14.940131274914648,0.38871646404697613,0.32994851748742243,1.1781124734460853,0.23875176995282454,0.36783878842930207
ENSMUSG00000046862,635.4093598611006,-0.01081601097233901,0.05022902944493822,-0.21533386354191209,0.8295070295495011,0.9130400529332885
ENSMUSG00000028591,112.67328810999554,1.6276741255186635,0.1354827903162877,12.013881037723099,3.0040845449722895e-33,1.6661940351221304e-31
ENSMUSG00000070610,26.93168487902683,-0.023234171727748148,0.22651950666276044,-0.10257029105373651,0.9183040227493393,0.9630970047941543
ENSMUSG00000066026,48.777384743592194,-0.07535693448743258,0.1914276716444785,-0.3936574782531247,0.6938339390078162,0.8160313838364396
ENSMUSG00000020220,1935.936833100198,0.4081056708688753,0.1384253075069799,2.9482012951157586,0.003196288640990536,0.009005145401153946
ENSMUSG00000028599,2817.566553772111,-0.12207709111593006,0.037855276028148595,-3.224836903187694,0.0012604445363864326,0.003934174471878778
ENSMUSG00000085101,325.775663714833,0.4087814616564319,0.08175787946959302,4.999902936676138,5.735918256788353e-07,3.3544321956121677e-06
ENSMUSG00000082082,2490.064042366997,0.5237389290738195,0.06489483367701238,8.070579727201658,6.996515935588602e-16,1.1998810212481214e-14
ENSMUSG00000078503,20.06430527738292,0.9790486842830223,0.3023678464090836,3.2379391390658463,0.0012039649040815515,0.0037781359372132564
ENSMUSG00000078502,16.3082826036219,0.07481000344575106,0.2798918914006226,0.2672817818029317,0.7892522126898656,0.8852818899055754
ENSMUSG00000058186,6.78792927251979,0.30258158838174604,0.38741344386941995,0.7810301711773663,0.43478474971428616,0.58275665964294
ENSMUSG00000084350,39.61519618963887,-0.0017803638277711132,0.16858271725011015,-0.010560773113709851,0.9915738788101693,0.997282010803032
ENSMUSG00000078500,35.254425759038284,0.0604655630160675,0.18943012278002633,0.31919719065104807,0.7495769871661387,0.8588617954152559
ENSMUSG00000066007,118.54216481340086,-0.17174926257169223,0.10160615428982915,-1.6903431073848296,0.09096233256540971,0.16547031260140896
ENSMUSG00000070605,99.63155121247678,0.013868774565063444,0.115097061420691,0.12049633929724513,0.9040899793358453,0.9573080031194781
ENSMUSG00000056300,163.53367975367175,-0.008192358677330798,0.09686623383252674,-0.08457393617155252,0.9326001207317729,0.9695080285427388
ENSMUSG00000063245,20.855719117126153,0.37991300716399656,0.24634750627690297,1.542183287769763,0.12302906004863189,0.21309402151179951
ENSMUSG00000067919,18.941504516250166,-0.8754480009304894,0.30100760424426903,-2.9083916438870405,0.0036329304951427228,0.010086902965953484
ENSMUSG00000087207,89.53364029482383,2.152704624866881,0.11620912944432271,18.524401956717774,1.3125340839306113e-76,3.743936508387379e-74
ENSMUSG00000078498,158.38637621967453,0.011023744605236687,0.09221724021051954,0.11954103788045449,0.9048467295852174,0.9575003269230629
ENSMUSG00000078497,222.87715539643702,-0.16155741375506097,0.07317826559385068,-2.207724007176209,0.02726351825933147,0.05896679089777834
ENSMUSG00000078496,41.8402381105919,0.7160966820119262,0.18372822785616852,3.8975866167528808,9.715607736722848e-05,0.0003843618718827491
ENSMUSG00000065999,1650.2701256997973,0.30461845693453377,0.046086557394325836,6.609703005762767,3.850918074801507e-11,4.0137421276286846e-10
ENSMUSG00000066000,2109.2172892727867,-0.2354297434975371,0.05228189628176333,-4.503083480919156,6.69745600038324e-06,3.282270074241113e-05
ENSMUSG00000062518,13.583446871150281,1.1033836532980383,0.33952362582686907,3.2497993346144316,0.0011548646697896057,0.003637940836071517
ENSMUSG00000078495,1131.6854943102355,0.16713393021483886,0.06786261861735342,2.4628276011161816,0.01378461789084618,0.03235935577097028
ENSMUSG00000093594,24.073188433689683,0.270834996637943,0.2530757656743562,1.0701735739740423,0.2845411868723212,0.4220875932281327
ENSMUSG00000080059,21.015102493132584,-0.32208082502147256,0.30363563545092753,-1.0607477760084127,0.2888045414818956,0.42706528526158005
ENSMUSG00000059423,276.3108630100342,-0.12610442260905866,0.08321876289684879,-1.5153364243754432,0.12968722854401935,0.22232778037038617
ENSMUSG00000029022,1768.6147214799146,-0.1486552034092795,0.04725509613406548,-3.1458025815360946,0.001656317660496304,0.005029405157670398
ENSMUSG00000070583,448.3675877772048,-0.01739273748538014,0.06684137221103384,-0.26020916252986553,0.7947024369661658,0.8888764675758458
ENSMUSG00000029020,2572.0714814012194,-0.017465351929940143,0.027608619589140036,-0.6326050411013744,0.526991594292071,0.6717520760073211
ENSMUSG00000019055,2673.1830564943207,-0.16339769644194238,0.03229901729168876,-5.058906126038335,4.21668374306163e-07,2.5197344453515353e-06
ENSMUSG00000044496,1687.312932978035,-0.17617670232868898,0.04908655171844963,-3.5891032505033627,0.0003318174108427494,0.0011771096323221087
ENSMUSG00000029019,103.28957819346516,0.7253015040840968,0.14102112339000317,5.143211787344992,2.7008086010528724e-07,1.6571203607074628e-06
ENSMUSG00000029016,741.01135465492,0.052717562565410644,0.04508118865946196,1.169391582897979,0.24224589951440767,0.37236016028954977
ENSMUSG00000029009,576.5325834913666,0.1960041238599605,0.07248424393460083,2.7040928237701687,0.006849115332213752,0.017545836693246265
ENSMUSG00000029007,850.7961837932053,0.119893036858331,0.04523786167800062,2.6502808137068854,0.008042489331710737,0.020255547593989176
ENSMUSG00000029003,552.9172626229457,-0.04307150798387617,0.05703911716134402,-0.7551222762098807,0.45017561828331465,0.597673483908607
ENSMUSG00000055401,844.6903398972614,-0.05881295240707439,0.04502892666907629,-1.3061149078524297,0.19151348400737167,0.30757025921763
ENSMUSG00000029001,95.80784374145941,-0.12506253843204712,0.12407177410386375,-1.0079854127607941,0.31346146517946594,0.4544394667372052
ENSMUSG00000041556,58.76227235475552,-0.1123947121411284,0.1500597147752092,-0.7489999052010505,0.4538572625649936,0.6014566188367227
ENSMUSG00000041544,6.744208561567896,0.5724573010434232,0.45971305808738333,1.2452491635219316,0.2130401759565076,0.3361931285247947
ENSMUSG00000047719,707.0704810377869,0.12207971239427792,0.04908817947239223,2.4869472387530074,0.012884450597099284,0.030564488458190205
ENSMUSG00000028991,2690.950096746809,0.04666504502606628,0.049714649511936396,0.9386578299191689,0.34790645114088636,0.49302326549692477
ENSMUSG00000017264,3207.519935637045,-0.00896448289435558,0.03022370918130388,-0.2966043261129885,0.7667686076695626,0.8713691149092205
ENSMUSG00000006442,6794.126298136435,0.19790783443244278,0.031463232724201554,6.290130329812291,3.171995487917315e-10,2.9380371726057198e-09
ENSMUSG00000041459,8860.715389924839,-0.05296190389411181,0.049935808858130815,-1.0605996999984164,0.2888718589649747,0.4270744629525546
ENSMUSG00000087273,13.691870801795593,0.26519282133134536,0.3701490756930566,0.7164486925566568,0.47371433772197036,0.6201859590052435
ENSMUSG00000028977,85.07847738337416,-0.34882723549431893,0.1500670840980348,-2.3244753344207014,0.02010003204662226,0.04527440484730713
ENSMUSG00000086606,138.545417334934,0.010534350014950095,0.09540670059211323,0.11041520091955588,0.9120800982487849,0.9601903441316618
ENSMUSG00000086740,11.8768536531727,0.999008542328256,0.33740961370588113,2.960818251014888,0.0030682294217462664,0.008686376874163978
ENSMUSG00000028975,2484.381048111363,0.08441592751443125,0.03558876714879521,2.371982349416366,0.017692935904907277,0.04045496954744812
ENSMUSG00000028974,590.0488515294808,-0.009658229928405055,0.05264245094197167,-0.18346846994360927,0.85443045618392,0.9284283982028025
ENSMUSG00000073705,294.3039440679966,0.00603256240539106,0.08275297919690053,0.07289843174150046,0.9418869419140178,0.974279909454688
ENSMUSG00000028961,4405.417258584296,-0.2285225234726207,0.03918148978020685,-5.83241027216026,5.463238506213879e-09,4.2428713125956996e-08
ENSMUSG00000063077,4399.438043288053,0.16755804831649698,0.05480934214450679,3.057107452133328,0.002234841471620368,0.0065677836940365615
ENSMUSG00000028960,6179.941650853726,-0.10790465583365348,0.028556657803561196,-3.7786164114834575,0.00015770212730190905,0.0006002730482839822
ENSMUSG00000028996,134.55567482109606,-0.1700848812005432,0.11029029892252393,-1.542156317121086,0.12303561233456552,0.21309402151179951
ENSMUSG00000070572,31.705791419652567,-0.23812935881855843,0.20229196195009208,-1.1771568011056608,0.23913292723604018,0.36830423404717727
ENSMUSG00000028992,346.42812696451773,-0.21913922119246737,0.06745704293274922,-3.248574376598994,0.00115984882280753,0.0036519952683894677
ENSMUSG00000028990,912.8293102857738,-0.01428120232098009,0.04553731590961755,-0.3136153731442014,0.7538131821334015,0.8621031249988906
ENSMUSG00000083811,9.204844025811662,0.05444079449235198,0.40491787586113803,0.13444897777499412,0.8930475545081918,0.9510915627370464
ENSMUSG00000028988,156.43498092136377,-0.20222098561704052,0.10320680460157323,-1.95937648101507,0.050068712918486004,0.09967389267364747
ENSMUSG00000039953,6504.75272015419,-0.015862810417695553,0.031842713057841955,-0.498161396891054,0.6183702887847669,0.7543826068206936
ENSMUSG00000039936,404.75007939126493,-0.28613751619263916,0.06823127078146463,-4.193641902245941,2.7451121882817236e-05,0.0001204282267910033
ENSMUSG00000044700,2137.5400572824205,0.09132879043104997,0.03287259061586264,2.7782656833556443,0.005464991311784103,0.01442027252497761
ENSMUSG00000028982,1910.784187200473,0.6007919886874057,0.08008530364028182,7.501900615698177,6.289905641467314e-14,8.916228311439011e-13
ENSMUSG00000084807,69.26980320643484,0.5666656867466704,0.13330598411381417,4.250864584314998,2.1294689402604915e-05,9.533500121082924e-05
ENSMUSG00000039911,426.0785611932547,-0.07210743248427663,0.05930816042290018,-1.2158096283902675,0.2240574501334185,0.3500615895947675
ENSMUSG00000028980,2140.1963346666275,-0.07633877482565474,0.03442151596544457,-2.217763299626039,0.026570975703144296,0.05765914103444307
ENSMUSG00000047875,39.70369868774888,0.03938626749317108,0.20004902267774918,0.19688307878722713,0.8439190356780742,0.9232764142122439
ENSMUSG00000028972,346.4819685833691,1.6615463484659,0.21733079440889866,7.645241223108821,2.0855397921303193e-14,3.1142724011330633e-13
ENSMUSG00000063524,26870.498342315128,0.006719850290803545,0.029202768745426093,0.2301100402288412,0.8180062632493388,0.9058541957133204
ENSMUSG00000039852,7993.476223348732,-0.014041967174381383,0.042922448714686735,-0.32714739244540486,0.7435564081600621,0.8541701254913445
ENSMUSG00000085787,8.999150299965425,-0.46893977647549623,0.3656207166598485,-1.2825853544611083,0.1996373838634995,0.31860375819366665
ENSMUSG00000028967,1045.7493957261015,-0.18069357266441852,0.039550685882191884,-4.5686583843992885,4.908560699092473e-06,2.456389290770336e-05
ENSMUSG00000028964,5097.339003525535,-0.06621668093864949,0.028201194585829335,-2.3480097886322286,0.018874025281998892,0.04284590731955474
ENSMUSG00000028965,402.9279304853015,0.858042647539109,0.05853407441550269,14.658857359703244,1.1824612116470127e-48,1.291192215249242e-46
ENSMUSG00000014592,393.59580583467596,0.5640750116217613,0.060330734614949345,9.349712302060869,8.788645564492455e-21,2.3133502646875904e-19
ENSMUSG00000028957,1127.8083292341696,-0.33942040758551134,0.05214828418396322,-6.508755041453324,7.577617090225409e-11,7.608646125724176e-10
ENSMUSG00000028955,3326.5933344948608,-0.12612085249077587,0.035865443423461284,-3.5165005769390336,0.0004372757086767873,0.0015072262836437623
ENSMUSG00000039768,3240.6326161198363,0.041989855178230014,0.031201818885612895,1.345750237579626,0.17838307872756398,0.28984658118753337
ENSMUSG00000039759,640.4604128899413,-0.08581031034950279,0.07163158881862879,-1.1979395091567009,0.23094056719722378,0.3585710184087533
ENSMUSG00000047777,1379.6517405392817,0.006351406374253757,0.03559722215981863,0.17842421371359382,0.8583898346041334,0.9307584714509199
ENSMUSG00000073700,3340.466542410965,-0.06754286659811708,0.03399557342357969,-1.9868135700064,0.04694306026952417,0.09433833981123498
ENSMUSG00000028952,246.37642012035505,-0.06706000103728535,0.08873752933295144,-0.7557118340050917,0.44982198730552214,0.5975821610654198
ENSMUSG00000028948,3465.7094840746645,0.07381927342348496,0.027899796912929004,2.645871353611054,0.008148079744526795,0.020483041472886872
ENSMUSG00000039713,373.8618710846224,-0.04307625480543648,0.06727154809398113,-0.6403339305534811,0.5219555261430253,0.6664875195414823
ENSMUSG00000028943,190.07688432231257,-0.18679694605414093,0.09317901244889154,-2.004710515220352,0.04499400372464984,0.09098396846924635
ENSMUSG00000028940,25.95248527970348,0.032566489212185974,0.2247894890530491,0.14487549817999035,0.8848091719354763,0.9462168163749447
ENSMUSG00000028937,3861.803302848846,-0.03531129703015797,0.030378526373227764,-1.162376890713086,0.2450824060168304,0.37564418598469757
ENSMUSG00000039662,2900.0964684820624,-0.029061151136048805,0.0336191821329812,-0.8644217167775518,0.3873562672434423,0.5336696448754651
ENSMUSG00000058498,24.152439372847482,-0.5744071339284096,0.30761802816155887,-1.867273961026546,0.06186333973724254,0.11951125079577596
ENSMUSG00000028936,16079.499497353083,0.017916979013732987,0.02318217465246417,0.7728774061249895,0.4395949373592507,0.5875137157649882
ENSMUSG00000005045,575.4410047483851,0.11364176813068064,0.06805521429944808,1.6698465988314766,0.09494971805932613,0.17166113171843245
ENSMUSG00000028931,2060.5442861129145,-0.10039453890109716,0.03714524166338101,-2.7027563802356243,0.006876712802532727,0.017600405574253786
ENSMUSG00000086272,15.265354801506994,-0.4401722276570522,0.37462502872174974,-1.1749674845777247,0.24000772464624676,0.3695294081714685
ENSMUSG00000047613,961.983265476466,0.0009811218223930878,0.043555965693974616,0.022525544015864006,0.9820287359891994,0.9920364009049609
ENSMUSG00000029027,99.61182406777442,-0.07676269462511899,0.11706951569402688,-0.6557018210081788,0.5120159969686655,0.6571577217292046
ENSMUSG00000039523,2013.582540245814,-0.01608971890692681,0.03161965404393359,-0.508851832615598,0.6108560845949434,0.7478265301203053
ENSMUSG00000029028,3112.809841424818,-0.09046253178472279,0.027296290664196456,-3.3140961494588415,0.0009193988610949313,0.0029616127867075027
ENSMUSG00000078350,121.77535338108025,-0.38643009229970293,0.10658861768235928,-3.6254348794661047,0.0002884755860943636,0.0010383774482556286
ENSMUSG00000029029,554.1606185543814,-0.061511581126927464,0.05830494120932407,-1.0549977386323235,0.2914263589858175,0.43003232892153415
ENSMUSG00000029030,2801.294966453213,-0.0032975964984367978,0.02789639407724286,-0.1182087007125731,0.9059022961239048,0.9582186994677894
ENSMUSG00000057751,77.22807482693621,-0.14959170179788753,0.14639286750395278,-1.0218510255894016,0.3068514148361273,0.4472213638275444
ENSMUSG00000042333,25.87685011721858,-0.05309142229779914,0.2531908468831066,-0.20968934284702023,0.8339101438016023,0.9158857519970922
ENSMUSG00000029056,879.0714519165398,-0.04942248601634903,0.07290924028958472,-0.6778631325748317,0.49785847752223533,0.6440136918397301
ENSMUSG00000029055,22.328688401482726,0.16196953747526951,0.2502186255924555,0.6473120739583871,0.5174299887822228,0.6624032747031625
ENSMUSG00000029047,330.41829187498723,-0.08592180375886967,0.06793790796513188,-1.2647107679996232,0.20597502850162286,0.3270005648985896
ENSMUSG00000029048,2942.86445112964,0.01818813719941927,0.028202363817795752,0.6449153452854373,0.518982046793808,0.6640860631728512
ENSMUSG00000029049,48.281582473422084,-0.3488060777460313,0.194265889868162,-1.7955086092712804,0.07257270231864665,0.13687068685841647
ENSMUSG00000029050,4632.461179151785,-0.07467950528356398,0.027573665518406742,-2.7083633561055507,0.006761594925790537,0.017366191157253644
ENSMUSG00000073684,887.0596619590051,-0.10818195285030538,0.041513527868014655,-2.6059445777350425,0.009162128536882176,0.02270148387874529
ENSMUSG00000029053,70.43772629597049,-0.3013193913178717,0.20017965454428543,-1.5052448362139186,0.13226114180507542,0.22615781490207235
ENSMUSG00000029054,21.362007094946847,-0.7342352472797974,0.3159976928711569,-2.3235462278491075,0.020149827276752914,0.0453663234289909
ENSMUSG00000084803,115.04138914427602,-0.31578038645649115,0.12556244479989476,-2.514927030608087,0.011905702235956632,0.028565271270150922
ENSMUSG00000029064,17633.967172468696,-0.19516533456170032,0.01907388034149891,-10.232072922103871,1.4243734438160873e-24,4.83215233597511e-23
